total atom count	total energy	fermi energy	total kpoints	calculated kpoints	kpoints mesh	lattice constant	symmetry precision (SYMPREC)	energy cutoff (ENCUT)	k-point spacing (KSPACING)	volume	time step (POTIM)	mixing parameter (AMIX)	mixing parameter (BMIX)	electronic convergence (EDIFF)	force convergence (EDIFFG)	elapsed time (sec)	Scaling	a1	a2	a3
1	-2.958699	-4.41518231	169	49	(13, 13, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	60.076	1.0	2.13	2.131204186549472	40.0
1	-2.96694819	-4.05313403	225	64	(15, 15, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	72.426	1.0	2.13	2.131204186549472	40.0
1	-2.97730982	-4.14546827	361	100	(19, 19, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	96.714	1.0	2.13	2.131204186549472	40.0
1	-2.97530371	-4.30247688	441	121	(21, 21, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	105.369	1.0	2.13	2.131204186549472	40.0
1	-2.97489543	-4.39966474	289	81	(17, 17, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	121.13	1.0	2.13	2.131204186549472	40.0
1	-2.97447522	-4.24295603	529	144	(23, 23, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	125.558	1.0	2.13	2.131204186549472	40.0
1	-2.97263143	-4.23808097	625	169	(25, 25, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	146.225	1.0	2.13	2.131204186549472	40.0
1	-2.97244026	-4.29823342	729	196	(27, 27, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	170.804	1.0	2.13	2.131204186549472	40.0
1	-2.97130709	-4.26006868	1089	289	(33, 33, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	194.53	1.0	2.13	2.131204186549472	40.0
1	-2.97042494	-4.18728682	841	225	(29, 29, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	195.709	1.0	2.13	2.131204186549472	40.0
1	-2.97084911	-4.22716973	1225	324	(35, 35, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	214.689	1.0	2.13	2.131204186549472	40.0
1	-2.97026309	-4.26408968	961	256	(31, 31, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	221.472	1.0	2.13	2.131204186549472	40.0
1	-2.97192746	-4.27473341	1369	361	(37, 37, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	234.808	1.0	2.13	2.131204186549472	40.0
1	-2.97325998	-4.2131619	1521	400	(39, 39, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	268.494	1.0	2.13	2.131204186549472	40.0
1	-2.97286554	-4.25916609	1681	441	(41, 41, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	293.114	1.0	2.13	2.131204186549472	40.0
1	-2.97322188	-4.22934565	1849	484	(43, 43, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	315.106	1.0	2.13	2.131204186549472	40.0
1	-2.97278946	-4.23287544	2025	529	(45, 45, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	359.794	1.0	2.13	2.131204186549472	40.0
1	-2.9727416	-4.25109164	2209	576	(47, 47, 1)	2.13	1e-05	600.0	None	None	0.5	None	None	1e-06	-0.001	391.572	1.0	2.13	2.131204186549472	40.0
